,0,y
0,-88.0,-79.2
1,-17.0,-15.3
2,65.0,58.5
3,-27.0,-24.3
4,-93.0,-83.7
5,140.0,126.0
6,45.0,40.5
7,110.0,99.0
8,-142.0,-127.8
9,-70.0,-63.0
10,1.0,0.9
11,-130.0,-117.0
12,148.0,133.20000000000002
13,-79.0,-71.10000000000001
14,-38.0,-34.2
15,-86.0,-77.4
16,-118.0,-106.2
17,-80.0,-72.0
18,-60.0,-54.0
19,40.0,36.0
20,-66.0,-59.4
21,-41.0,-36.9
22,-148.0,-133.20000000000002
23,-40.0,-36.0
24,10.0,9.0
25,-101.0,-90.9
26,29.0,26.1
27,-62.0,-55.800000000000004
28,40.0,36.0
29,-142.0,-127.8
30,116.0,104.4
31,-145.0,-130.5
32,-112.0,-100.8
33,83.0,74.7
34,-136.0,-122.4
35,63.0,56.7
36,141.0,126.9
37,112.0,100.8
38,63.0,56.7
39,138.0,124.2
40,-21.0,-18.900000000000002
41,112.0,100.8
42,-43.0,-38.7
43,129.0,116.10000000000001
44,-105.0,-94.5
45,132.0,118.8
46,100.0,90.0
47,104.0,93.60000000000001
48,-113.0,-101.7
49,29.0,26.1
50,-145.0,-130.5
51,66.0,59.4
52,-148.0,-133.20000000000002
53,-125.0,-112.5
54,-82.0,-73.8
55,113.0,101.7
56,-41.0,-36.9
57,12.0,10.8
58,20.0,18.0
59,-82.0,-73.8
60,22.0,19.8
61,48.0,43.2
62,-61.0,-54.9
63,-24.0,-21.6
64,-14.0,-12.6
65,130.0,117.0
66,26.0,23.400000000000002
67,134.0,120.60000000000001
68,17.0,15.3
69,0.0,0.0
70,-149.0,-134.1
71,-6.0,-5.4
72,128.0,115.2
73,-90.0,-81.0
74,-134.0,-120.60000000000001
75,-28.0,-25.2
76,-38.0,-34.2
77,107.0,96.3
78,-142.0,-127.8
79,126.0,113.4
80,54.0,48.6
81,121.0,108.9
82,32.0,28.8
83,94.0,84.60000000000001
84,-49.0,-44.1
85,-45.0,-40.5
86,-33.0,-29.7
87,76.0,68.4
88,-39.0,-35.1
89,-77.0,-69.3
90,131.0,117.9
91,122.0,109.8
92,-45.0,-40.5
93,40.0,36.0
94,-68.0,-61.2
95,-88.0,-79.2
96,-49.0,-44.1
97,-52.0,-46.800000000000004
98,115.0,103.5
99,97.0,87.3
