,0,y
0,-88.0,9.0
1,-17.0,-6.618663541125002e-15
2,65.0,8.378255353886683e-14
3,-27.0,-3.0866670164242594e-14
4,-93.0,1.631619494265325e-13
5,140.0,9.0
6,45.0,8.811886128131646e-15
7,110.0,-9.0
8,-142.0,-9.0
9,-70.0,-9.0
10,1.0,5.51091059616309e-16
11,-130.0,-9.0
12,148.0,9.0
13,-79.0,4.4254409541183574e-15
14,-38.0,-9.0
15,-86.0,-9.0
16,-118.0,-9.0
17,-80.0,9.0
18,-60.0,9.0
19,40.0,9.0
20,-66.0,-9.0
21,-41.0,7.055636810807542e-14
22,-148.0,9.0
23,-40.0,9.0
24,10.0,-9.0
25,-101.0,3.9672985466644946e-14
26,29.0,-5.570825729295219e-18
27,-62.0,-9.0
28,40.0,9.0
29,-142.0,-9.0
30,116.0,9.0
31,-145.0,1.2786983830817156e-13
32,-112.0,9.0
33,83.0,6.616992293406214e-14
34,-136.0,9.0
35,63.0,1.32428979079793e-14
36,141.0,1.8961432028811534e-13
37,112.0,9.0
38,63.0,1.32428979079793e-14
39,138.0,-9.0
40,-21.0,-4.414299302659767e-15
41,112.0,9.0
42,-43.0,-3.9684127118103543e-14
43,129.0,1.190523813543106e-13
44,-105.0,-2.207149651329883e-14
45,132.0,9.0
46,100.0,9.0
47,104.0,9.0
48,-113.0,1.1023492440044967e-13
49,29.0,-5.570825729295219e-18
50,-145.0,1.2786983830817156e-13
51,66.0,-9.0
52,-148.0,9.0
53,-125.0,1.807968633342544e-13
54,-82.0,-9.0
55,113.0,1.1023492440044967e-13
56,-41.0,7.055636810807542e-14
57,12.0,9.0
58,20.0,9.0
59,-82.0,-9.0
60,22.0,-9.0
61,48.0,9.0
62,-61.0,1.762934308199259e-14
63,-24.0,9.0
64,-14.0,-9.0
65,130.0,-9.0
66,26.0,-9.0
67,134.0,-9.0
68,17.0,-6.618663541125002e-15
69,0.0,9.0
70,-149.0,6.612535632822778e-14
71,-6.0,-9.0
72,128.0,9.0
73,-90.0,-9.0
74,-134.0,-9.0
75,-28.0,9.0
76,-38.0,-9.0
77,107.0,-7.495395493354732e-14
78,-142.0,-9.0
79,126.0,-9.0
80,54.0,-9.0
81,121.0,-1.3254039559437891e-14
82,32.0,9.0
83,94.0,-9.0
84,-49.0,7.49650965850059e-14
85,-45.0,8.811886128131646e-15
86,-33.0,2.1987934127359406e-15
87,76.0,9.0
88,-39.0,-3.74797628796383e-14
89,-77.0,2.6446800035853535e-14
90,131.0,3.971755207247931e-14
91,122.0,-9.0
92,-45.0,8.811886128131646e-15
93,40.0,9.0
94,-68.0,9.0
95,-88.0,9.0
96,-49.0,7.49650965850059e-14
97,-52.0,9.0
98,115.0,4.853500902634025e-14
99,97.0,1.0141746744658873e-13
