,0,1,y
0,-5.743370028617019,-2.1539185783214503,-8.135964487578939
1,7.030961027743505,-7.447755515639585,-3.993365889032938
2,7.87730735747278,-0.06984055249773746,-2.1158271006235405
3,-1.4780868925485109,-3.887072238137632,-7.842394302539705
4,8.336975705455522,0.35246921522578134,-1.4305824324125644
5,6.080527366669553,7.153035745620649,0.038298705178057946
6,8.447647091830738,-3.9323853193384757,-2.049723929771483
7,-3.2037829191131078,1.9014775269522985,-6.867238221977967
8,-1.1735172908105778,8.65685065239484,-1.346451849695098
9,-2.048718967330272,-0.44443903249579364,-7.37698721753106
10,2.3437217710653595,-1.9052102805250488,-6.505530521562372
11,9.84956871850213,-8.022974308820272,-0.1902832833805495
12,-5.587933643855953,-3.546897377526996,-8.319642611568623
13,-7.045543127207596,-4.3156153093688925,-8.509245356426412
14,5.5849058571896055,0.45784001770435623,-4.184880912130906
15,-9.320927277435601,9.652451703743775,-0.5911886010109455
16,2.3201295513329363,-8.821210427939581,-7.149916149047375
17,3.2233754359396105,-2.4326125860953223,-6.209002031873267
18,-7.286534057498555,1.2732918579838568,-7.446326252056638
19,4.541599010066605,3.4225320894024343,-3.798467003956829
20,-5.049736929992871,0.4973244290581551,-7.513407723245784
21,0.7532688814173856,4.336067282640737,-4.940051703652071
22,-2.80265302117866,5.9546519038187835,-4.54526731095228
23,2.558436977911999,-9.233367859629226,-7.070404543536682
24,0.9295804333816982,7.238241908635398,-2.5645765053732266
25,1.3514832511056252,-6.4834346908860985,-7.370757707076075
26,0.20752740695168015,5.138916730586022,-4.574802359119648
27,-7.79789607109199,6.341981574804766,-4.663976297800177
28,-6.650367176738778,0.6815298443212896,-7.585777129471644
29,-2.28513035126565,-5.027524649772886,-8.09630129732414
30,2.948650260174645,-9.252157824551212,-6.903144789070227
31,5.200916134872902,0.5388127746874183,-4.442941069420036
32,7.5154242108770575,0.4143663984269974,-2.4100822500452264
33,-9.299336629319036,-7.12798062235716,-8.844425957901564
34,5.912091772816545,-0.160479022841038,-4.086663021670421
35,-1.1624145706828273,-3.6313043724501304,-7.752300608053961
36,-4.309016034657391,9.31772624979508,-0.8132331848036183
37,-1.3406133843314478,7.6800606535003375,-2.6223737505781086
38,2.963262464115486,7.168552925473197,-1.8876385738741368
39,7.048990895479751,9.12624055579403,3.443149450045436
40,3.95884472406188,6.107938707887325,-2.3878385950394
41,4.66255790805163,2.104536718915611,-4.293174477646954
42,4.347082677834635,4.315008228496657,-3.435129823820801
43,-9.181844139274046,0.32221671063005,-7.8147313695142016
44,5.853027214529492,-5.14075626979992,-4.891974671898012
45,-0.6970402705197305,-1.3002857807920982,-7.29992222301582
46,-1.9442566143151208,-7.56320944465177,-8.221444473483597
47,0.514230825402958,-1.0750326945933697,-6.9599878666626065
48,3.2678551455528133,0.9882611756490327,-5.438744454146389
49,-9.449141406956937,-9.361640247884973,-8.95757596269015
50,4.027196020364654,4.15162237118712,-3.7131073199608395
51,9.198782674489337,7.534093630076228,4.0733167988757915
52,-0.6388066522548819,2.5181302337033777,-6.19083072358472
53,-0.8563654460746797,-5.541075266644942,-7.880765107078516
54,-2.4664600548731457,-7.922315350706677,-8.323795021918416
55,3.3305423798998497,-6.159397125720649,-6.558565686129894
56,-0.49064425017767377,9.348732060427551,-0.16279539489385497
57,-9.366621387038254,-6.965400998875757,-8.837151450226017
58,-4.028416312565639,8.83613928832509,-1.5174377715159526
59,8.17683592256661,-6.759983183760787,-2.648149578449009
60,9.622355465549557,5.014950502588418,2.547932348975757
61,0.7995416586519539,8.634057659229718,-0.9036210989066132
62,7.61214284353186,-2.173670149654856,-2.8457818414635763
63,3.126863919588633,2.9477029114668714,-4.779698870815303
64,-3.4606362835407083,-6.412196506906682,-8.370695921695551
65,-0.6638024507604268,-4.734379273866818,-7.76799801681769
66,-2.89869747267195,9.082879377969192,-1.0094504650234613
67,-0.7772425893566126,3.697829309531798,-5.674330607920128
68,-3.27540210464692,9.917221569015442,0.32599416396073455
69,3.1753521208333435,-6.079810685088322,-6.626572242696639
70,-8.03632002757066,8.86361142354166,-1.783069689952451
71,8.89555664421255,2.426567508558623,0.030872100316303275
72,-9.660170013075135,-5.489302314470241,-8.742214971447877
73,6.025535682370517,7.509196586260746,0.37552947487040084
74,-0.9202037117469253,-2.68958763445111,-7.579108568022101
75,-4.515499770839096,-7.6605897246725,-8.56484896023371
76,-7.685109281018061,9.052053968159278,-1.4844402464245954
77,6.1725222945100064,-6.7044127882101385,-4.747207048680046
78,-5.8589990023213385,3.1110310132085353,-6.639894253897975
79,5.293284303672616,6.206296905208951,-1.4664664253781707
80,-6.7332461732723425,9.682565760473945,-0.409137202266039
81,-5.443958683699471,1.7883086626139466,-7.143930757740996
82,1.7523151063762015,9.347237712853602,0.47153956093479193
83,3.1533488615031597,1.6980853264299114,-5.262129470875092
84,0.37545157327953405,5.293150761950603,-4.421994097741488
85,-7.878894788247499,-9.95816197633545,-8.909862206570716
86,9.049777355789274,-0.026846409996286624,-0.5205794997789476
87,-3.433292423292185,-2.6389347983378864,-7.9794975121710285
88,6.0768663223785175,-2.352595751624966,-4.377539681138492
89,5.403383479873858,-1.1907599582429196,-4.701962110525386
90,6.881549255008828,-8.475918719012952,-4.194411066262144
91,-0.377433448397273,-0.6630057957322251,-7.0986416618198485
92,-4.713440413758843,8.872294898893148,-1.5356947722544008
93,8.100569157181013,-1.1280739610818493,-2.0753905258850818
94,-8.056807885690615,-5.864337022065811,-8.704178020637444
95,-4.570163270730834,-0.31560452957121576,-7.673567259950614
96,-3.232457775625437,5.482721396009664,-4.97129360988362
97,-0.47946784729832714,7.407410088869071,-2.7499442258801867
98,9.91563500270561,-5.603280999974256,0.08325490580459638
99,2.2334275435020565,6.950046210562867,-2.4149584403994235
