,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
0,-0.7109555745478211,-3.8084178974824496,-4.403327860773825,-2.7297768889127827,-9.737774803308351,0.47827370630177235,3.7839871318175433,-4.8684588687878545,1.306711773441105,-9.09362281324581,-0.8528671507125889,3.1875551674530627,2.399374219380073,-2.5541637546056446,2.1459208595592187,-7.114270876449056,2.4264216059479153,-5.7971539792572635,2.1987513786596047,-4.038755764932345,3.243531682516876,-4.286261489375612,3.3971010398211874,-5.28816664495757,-8.252277276574404,-1.7920888187665511,9.143434796772304,6.0026085496396355,-5.843569909066071,5.793781241215445,-7.908151095992175,-6.344549132932489,-6.799123232595521,9.711061856468422,9.22713568629781,1.4948014775371057,1.233194416231143,-1.335860888346188,8.209451312807253,-8.10655067478887,-2.83878338846897,2.129606929633397,8.161849690567,5.226202861226827,-1.8606158082170978,6.2907523759839705,1.5662301946942065,0.7832696627651536,-6.937575821375283,-6.9856855116414724,-1.2825089196699961
1,-8.455199377274564,-1.3000391432234153,0.1425771763728676,-5.099898043271976,8.424101832029795,-7.989206343780541,3.245821835013441,2.1708721195618317,-0.7987306244991981,7.467033881040194,4.773458143721525,-3.2348008388572858,-4.781348138830406,6.051498876980379,-7.421647541947209,4.992781160721682,-5.760254632121999,-4.7900373342828795,7.337909846826438,3.852406928220349,-0.6574491393151725,-9.601585433874275,-7.0661294917701785,-3.829836016452804,-2.6673197352416578,-0.826309186738623,-8.54050752391625,-8.047380044347502,-8.553893053711546,-7.047120865968049,8.92088317210294,-7.521576777710022,-7.126630371475271,-7.059600192009292,4.603348361210518,-3.334982301755165,4.340843398905767,-1.122382324639224,-9.167447196005195,3.4721258076404897,-7.85699699784113,-0.5025333858579533,-2.213138094325804,0.39491292140527,-0.13011910189366382,4.2836488335093055,1.5139293524558628,-7.213204173435246,9.50167096948633,-3.0166279317282774,2.418092545091947
2,6.517419483874157,-6.45260794572462,-9.370322673382951,8.60237943156553,7.441881192982063,9.530591661833206,-8.40543221426814,4.821417542097217,-2.8375306549446755,4.021600091577394,-8.745276520454135,7.77759332859128,0.3928387320345639,-0.046689032617599935,-6.9947586863600915,8.941749607508257,-9.495649205574505,-3.5074648850230483,-1.9727067133216494,5.253148199013824,-1.3050074293590708,-7.59313464366171,8.399516933458823,-0.2711383256585016,-5.43000924398682,-5.352410494605778,-4.1435299186911845,-3.465072419924054,-5.43197255389837,1.4705200122573654,-5.301812482275297,-0.35893892442334874,-1.8125615519051959,0.8321009198746125,-8.963178082958773,-3.213745360582056,8.475257102964008,7.0412086444756525,3.903344327909169,-2.8987421081834004,0.40293305506248167,-6.583804401492815,4.730313715132294,-1.6680691796786125,7.528975676699584,9.280916657535936,5.618192723350038,-7.262579409166452,5.8023974123254725,2.2367833570684823,0.5173806335831386
3,-0.8331067771674778,-8.81193475693542,-7.9179080038168825,3.0193097016606547,9.767852930811777,3.6266327008224426,-6.968164017383249,7.696194656410743,-1.3189007801107326,5.648006569970857,-3.359762647980073,7.551551722578157,-0.515245386101304,-6.5452216389571465,1.761299125635853,-8.947725607638326,8.504210567666679,-6.273561189935679,8.574313225698148,-1.3197981164302313,6.040895290787301,-4.529877344283646,1.332678634933341,-9.06412153972368,-9.279957437825333,-2.2436497987049187,6.82769442713607,4.75697302981192,-2.6430822512598855,2.6020449657697515,0.31351300032963536,1.1167588946367282,8.0246271647944,3.6102435712647782,4.984914809737122,1.914034136409672,-4.6618019707924185,-1.1184323311509843,-0.5248799559649306,-6.295270254571557,-3.3775727102223208,-9.524779953793383,-6.10918548739813,6.124858961087632,-3.8521956713317973,-3.17970912044178,2.627765420468913,1.4731061137129124,-5.5759801320887075,6.053957148875515,-0.7454379587581337
4,-1.857125498148985,-5.497182607332459,6.226616501660317,3.7333823393605137,8.251332458393854,8.873118003987017,-1.623618839950236,-6.438352576098829,1.913170197426183,-0.68301601337396,2.735937183980246,8.442004055348185,-6.399472919021818,-2.9051511970344324,-9.678890321802056,0.12879664949189973,8.055374760286679,0.10413246077840732,9.408577486594218,-5.986669385175216,-4.6751047714685505,-0.47875057331428117,8.110752121576542,-3.017929914465592,-9.62433860988514,-5.705148398064981,-1.4018937168525074,-1.2867195753990295,0.9632769150456859,6.467183961122046,-3.36444292059878,5.7093971000251,-0.7702334217370641,-5.9671693281072695,-2.7045516728886714,2.79974870663432,3.858142577195478,-0.5315006178754693,-7.818528766005562,-4.2936664014560915,8.661291615587952,3.396656514981153,0.6647106943788756,2.255585437528545,7.282191735373193,9.60959719419138,-4.631076973149435,7.978734099024496,-4.604412065533854,-8.512512297996915,0.15201858578480823
5,2.8438657197359234,5.896534032134909,4.055934076509921,-3.113966691182039,-9.167266381607035,-5.45833542735469,-2.754853520651423,9.962431348688426,1.2356496203600091,1.6850921810672954,-5.67764343296165,6.3476609408351905,-9.891820045659687,3.082227214510567,-2.325367809214713,2.8947546913533415,-4.761318578492353,7.473127429089821,0.7332655510207182,-4.149741306789139,0.2044531646606611,5.936560527235885,7.685192321308474,6.884747496904954,7.171045802132632,7.166260352550463,-6.355526693326494,2.842967039112853,-4.92049422691049,-0.7813573501649564,8.686887300483601,4.072551963281315,-1.9665776138052422,-6.839243784603104,3.863017508637842,2.369609165620826,2.963521120940481,-2.194646031224692,-9.115910050594145,6.356281860795921,5.4987471001573915,1.7930962464376616,-4.680811924077224,-2.8464352912594233,1.4627675042153339,8.704509275941952,3.834864454347656,-4.716451146043575,-7.5500399558844045,6.202888928436607,-1.1422350909894334
6,1.2581292596524776,-4.148372064473158,-4.264480997116666,7.979966523271855,9.339481357142866,-4.2617360241197595,0.8429845067066104,-8.124155811533909,1.0193334372934615,1.768418117449409,-8.025032134326086,9.05060434083832,4.917930037140916,-7.295781727595287,7.816049885247033,-4.540971420074098,2.8939764602837386,1.3216315673541565,-3.541491261448728,0.43736336248502994,5.527947584887851,9.21871576396741,-7.436220343652195,-0.14554893304066852,9.483902328904065,-1.5542420625250326,3.272093679903046,2.228271981970579,-2.356164924505433,5.7314265661439165,-9.480485019144677,9.260128213819684,1.0394389773114163,-8.371391748278938,5.6333386058654575,2.6140789220373257,-9.706049380417722,3.3393065320695374,-2.2044078807560075,-9.268502410911871,-7.006730895062869,-2.7866120631024067,9.21719962546646,9.465597363869264,3.627133575785484,7.90008766974497,9.383717675505178,-8.713626106551864,1.9803285476660442,8.27995915951115,0.1365509662568172
7,7.594872881419011,1.3213288036543798,-1.4453503616144854,-3.160895039915747,5.896063429830296,6.885251214877709,-7.065180608327239,-3.2083266493776463,-2.676550987748822,4.097896553875408,-3.9972010767981514,1.4513119589122407,7.001395141759616,-5.187991605302084,0.917256473149731,-4.615462519522,3.6483973252398236,5.646495099915061,-4.358161766175657,-5.744324894955824,3.4988263952331344,7.738277330424005,-3.125007905068518,2.8413031250408203,-2.434717618967035,-5.096715232568531,-2.6754368820306222,-7.053340183139774,-5.732431488873084,-0.019662057673572875,4.674176430057063,-8.376930996591891,-2.462362038474442,-8.316363343893613,5.567026587244811,7.556080225391646,5.264389815299971,3.990432839592133,-6.909777912741095,6.380344781788818,8.927299566443068,2.3769128538580873,-9.266179526454572,-8.269784518610322,-6.162806516831248,-8.41812799271519,-7.433416077743651,-7.520779624865879,2.315703886274852,1.212869815430313,0.27557383608164154
8,1.2384338041153917,9.730260501731593,-2.6423686340894426,-1.3854240873847559,1.1784584691099464,1.2323724574350798,1.4180525793552121,5.372558762698674,9.459018975213489,-9.980748242350863,3.753987390728426,5.078530064600537,9.921294578387329,3.5991161406461956,-8.511884391837203,-1.211459343898177,5.070338929095971,-8.410480576625886,-8.44679618280484,8.182363322399887,-8.049191652496784,-7.648932238645713,1.539814516817767,-3.5621571228789373,9.91208923064557,-3.0853344403998273,-5.314024892244234,0.23926318170092564,2.268757872495957,9.266261047728076,-9.642165805279333,-9.268317869238384,-9.71141985118763,-5.386195563460818,-1.8072846485401168,4.149298724070302,-0.3685697234921186,-1.2144468515711697,3.1029726965988864,9.04600518352737,4.52716129440576,-7.231254064177208,-9.258424516465968,-8.379377200068687,-3.9699390564219783,-0.7341992497678991,5.335020489384464,-8.952404770107085,3.413493314026626,-0.7858663402653203,-0.1833524643173871
9,-4.206874780037291,8.07905752221351,-0.7507085202969144,-8.409638789658445,7.0013368471380275,5.353153544300852,7.419751812565217,-0.8883216496140705,-3.717486161251779,-4.9500081022383995,-5.187293166953593,0.9845784255326233,2.761915140921724,-4.313518356675576,8.056817708907225,-6.311905981264749,-8.191889817882867,4.659155275025878,-6.020234548820655,-3.9516422674567364,-3.1400850957973496,-2.091844391826127,5.180522797592085,-2.9378934206669367,-8.358165681046676,1.412030022389004,4.030993885744955,-8.17206880133754,-5.168533091272445,9.460398208941452,8.806209521998852,6.125542964382046,7.025606995344074,-7.094415722083685,-8.81704745765756,-6.2826439086844,0.5271771771973448,-1.1909893788249946,3.580263357621954,9.212607783625408,-8.91980468301907,-5.561667302462143,8.734627309442626,-9.100013090689716,-3.387950247078386,3.3546636896567694,4.261605534130057,-2.776155058091236,-6.901344723416145,-4.9829781843153675,1.2967602088805992
