,0,y
0,-87.525510978319,-78.77295988048711
1,-16.98968945963648,-15.290720513672833
2,64.68038254629144,58.2123442916623
3,-26.844064375821645,-24.15965793823948
4,-92.69791338887367,-83.42812204998631
5,140.24829204192554,126.22346283773298
6,45.225109942888,40.702598948599196
7,109.6379554568698,98.67415991118283
8,-142.4272926601069,-128.18456339409622
9,-69.92825556265959,-62.93543000639363
10,0.6213300980228667,0.55919708822058
11,-129.76540946098447,-116.78886851488603
12,147.90997832843755,133.1189804955938
13,-79.06128114059133,-71.1551530265322
14,-37.712345296365584,-33.941110766729025
15,-85.79642552749613,-77.21678297474652
16,-118.36624016836475,-106.52961615152829
17,-80.25606431872927,-72.23045788685634
18,-59.816959349038584,-53.83526341413473
19,40.332680369831735,36.29941233284856
20,-65.62956556412746,-59.06660900771472
21,-41.31697170702712,-37.185274536324414
22,-148.21714688294105,-133.39543219464696
23,-40.28426222179064,-36.25583599961158
24,10.165794509488393,9.149215058539554
25,-101.39524888484073,-91.25572399635665
26,29.229932508112512,26.306939257301263
27,-62.05425941184619,-55.848833470661575
28,39.61514844051837,35.653633596466534
29,-142.14101842474687,-127.92691658227218
30,116.27803814033246,104.65023432629921
31,-145.16441087298782,-130.64796978568904
32,-111.91259068921158,-100.72133162029043
33,83.14873847118065,74.83386462406258
34,-136.2314303393488,-122.60828730541392
35,63.29960807865302,56.969647270787725
36,141.3138421530387,127.18245793773484
37,111.50487994269218,100.35439194842297
38,63.048495396209546,56.74364585658859
39,137.55292290650004,123.79763061585004
40,-21.05599863402543,-18.950398770622886
41,111.86367429654217,100.67730686688796
42,-43.21269960791561,-38.89142964712405
43,128.929095871154,116.0361862840386
44,-105.36670312736892,-94.83003281463203
45,132.00870447848206,118.80783403063386
46,99.81485918496381,89.83337326646743
47,103.81645145893924,93.43480631304531
48,-112.8230970228167,-101.54078732053503
49,28.946069502521084,26.051462552268976
50,-145.08225573722058,-130.57403016349852
51,66.35530981518204,59.71977883366384
52,-147.6787457622288,-132.91087118600592
53,-124.55331676642992,-112.09798508978693
54,-82.35047686499291,-74.11542917849363
55,112.5373601619674,101.28362414577066
56,-40.92710460371599,-36.83439414334439
57,11.987980563767536,10.789182507390782
58,20.430964145693537,18.387867731124185
59,-82.36099190821203,-74.12489271739082
60,21.644030395338348,19.479627355804514
61,48.28553850888096,43.45698465799287
62,-60.526382004801164,-54.473743804321046
63,-24.411942305992213,-21.970748075392994
64,-14.073322636160981,-12.665990372544883
65,129.70519846262448,116.73467861636203
66,26.248124243850725,23.623311819465652
67,134.4757114854424,121.02814033689815
68,16.810426129544055,15.12938351658965
69,0.168426254730349,0.1515836292573141
70,-148.9403367101255,-134.04630303911296
71,-5.733286837511372,-5.159958153760235
72,128.23649956879552,115.41284961191597
73,-90.49029329198426,-81.44126396278584
74,-134.37265968315035,-120.93539371483531
75,-27.966331957839444,-25.1696987620555
76,-38.2810558217664,-34.45295023958976
77,107.14591736137311,96.4313256252358
78,-142.01666533201214,-127.81499879881093
79,126.04476892770145,113.44029203493132
80,54.27089969848694,48.84380972863825
81,121.26779821926527,109.14101839733875
82,32.25872124619164,29.03284912157248
83,93.58599373083732,84.22739435775358
84,-49.336837938214146,-44.40315414439273
85,-45.13013159173207,-40.61711843255886
86,-33.03773090151229,-29.733957811361062
87,76.43912447183499,68.79521202465149
88,-39.21264767140566,-35.2913829042651
89,-77.33405805231982,-69.60065224708784
90,131.30050703717876,118.17045633346089
91,122.40332509891203,110.16299258902083
92,-45.36080517390269,-40.82472465651242
93,40.39142107741418,36.35227896967276
94,-67.84733650407728,-61.06260285366955
95,-88.16546138592928,-79.34891524733635
96,-49.09814130096167,-44.188327170865506
97,-51.87003221534964,-46.68302899381467
98,114.68283035898486,103.21454732308638
99,96.69114441711761,87.02202997540586
