,0,1,y
0,-5.743370028617019,-2.1539185783214503,-5.613690192511091
1,7.030961027743505,-7.447755515639585,0.44131276749490794
2,7.87730735747278,-0.06984055249773746,-3.4148835983818815
3,-1.4780868925485109,-3.887072238137632,-7.443533569821838
4,8.336975705455522,0.35246921522578134,-2.7333541385066265
5,6.080527366669553,7.153035745620649,-1.0675139908550288
6,8.447647091830738,-3.9323853193384757,-1.1856243880921407
7,-3.2037829191131078,1.9014775269522985,-7.750814239952502
8,-1.1735172908105778,8.65685065239484,-2.1313614555269655
9,-2.048718967330272,-0.44443903249579364,-8.604470208536586
10,2.3437217710653595,-1.9052102805250488,-8.178942784213433
11,9.84956871850213,-8.022974308820272,5.524390863043724
12,-5.587933643855953,-3.546897377526996,-5.057506492663936
13,-7.045543127207596,-4.3156153093688925,-2.8562207889778786
14,5.5849058571896055,0.45784001770435623,-6.173928817606594
15,-9.320927277435601,9.652451703743775,7.204455828391424
16,2.3201295513329363,-8.821210427939581,-1.512292090593745
17,3.2233754359396105,-2.4326125860953223,-7.532302212445658
18,-7.286534057498555,1.2732918579838568,-4.07566343459751
19,4.541599010066605,3.4225320894024343,-6.0894137275895375
20,-5.049736929992871,0.4973244290581551,-6.682754281511534
21,0.7532688814173856,4.336067282640737,-7.256799586143069
22,-2.80265302117866,5.9546519038187835,-5.101853107250292
23,2.558436977911999,-9.233367859629226,-0.737938637893667
24,0.9295804333816982,7.238241908635398,-4.206936086095326
25,1.3514832511056252,-6.4834346908860985,-5.052471086789608
26,0.20752740695168015,5.138916730586022,-6.619362049032029
27,-7.79789607109199,6.341981574804766,0.09251220876435295
28,-6.650367176738778,0.6815298443212896,-4.977732013726939
29,-2.28513035126565,-5.027524649772886,-6.255195765628549
30,2.948650260174645,-9.252157824551212,-0.5132733509491008
31,5.200916134872902,0.5388127746874183,-6.539413693666713
32,7.5154242108770575,0.4143663984269974,-3.9012029476575836
33,-9.299336629319036,-7.12798062235716,3.355719254828451
34,5.912091772816545,-0.160479022841038,-5.851927561772062
35,-1.1624145706828273,-3.6313043724501304,-7.691617882843994
36,-4.309016034657391,9.31772624979508,0.48488774877493057
37,-1.3406133843314478,7.6800606535003375,-3.529748170107662
38,2.963262464115486,7.168552925473197,-3.5847832071108496
39,7.048990895479751,9.12624055579403,2.9678885394098535
40,3.95884472406188,6.107938707887325,-4.231856987231322
41,4.66255790805163,2.104536718915611,-6.644833105752101
42,4.347082677834635,4.315008228496657,-5.6235218562068585
43,-9.181844139274046,0.32221671063005,-1.4030923134122646
44,5.853027214529492,-5.14075626979992,-3.5383227660440957
45,-0.6970402705197305,-1.3002857807920982,-8.804105257458929
46,-1.9442566143151208,-7.56320944465177,-3.511595620261995
47,0.514230825402958,-1.0750326945933697,-8.872188422738464
48,3.2678551455528133,0.9882611756490327,-7.951001633674991
49,-9.449141406956937,-9.361640247884973,6.923392331353913
50,4.027196020364654,4.15162237118712,-5.9891151510555956
51,9.198782674489337,7.534093630076228,3.724215256731635
