,0,1,y
0,2.7244561559987908,-9.87740669112373,-4.362082527514196
1,1.02281375545655,-6.503008851877796,-0.5658849583625207
2,6.001277034833652,-1.7525514754730125,0.001436664187858927
3,-1.2160091969189395,-3.9218131900953157,2.33796016114277
4,-5.408892203153366,-6.800910597105272,-0.23602815029096758
5,-1.8464857351097876,0.7516522528808309,0.0
6,8.018790800231738,-1.9610748010221748,2.271139650260705
7,-3.564934560942376,6.363496003129942,3.1483816224610117
8,3.923837136292496,-7.704315922896465,-4.2530386349294655
9,4.146652120517755,9.024041812217845,1.317030674327551
