,0,1,y
0,-6.246121139858685,1.4663778010929391,-2.058750953143539
1,-4.070734053005502,-0.872352505459892,-4.551222097381146
2,-7.220523225710118,-7.470286230935546,4.221728510981098
3,-7.869421302900273,-8.568797751323354,5.794397148801264
4,1.074274374015305,5.1201098297515735,-3.4250542166098095
5,5.847337443977123,9.156896162787987,4.5038102460886
6,-6.632152796182488,-7.287620922223179,3.5277963465651014
7,-0.6009044137962221,7.220150513443002,-1.961050565484698
8,5.341385478526204,1.163562164376648,-3.145547121387433
9,-6.864334687845264,-2.174748617885558,-0.8648250248422604
