,0,1,y
0,8.904732698901686,-4.198271499032389,4.954408465221272
1,4.5408548789275915,-9.699677031658085,-1.037124461239178
2,7.582848767790669,-8.721229017707842,5.476146511611408
3,4.667907973396382,9.892207737353186,-2.1932513804193143
4,0.023795615853586582,-5.813320185332611,0.18894597037268152
5,1.8928716577304954,2.482999594757816,-7.702244858236482
6,3.3614547465729423,-6.547765156541978,-0.5146139565584049
7,7.974253848648161,2.4198273500095713,0.9398750981613149
8,-9.128625908945263,3.6808212941401237,3.0431439042157593
9,-6.078319067420002,-9.45318437361091,-7.405585348914263
