,0,1,y
0,-5.743370028617019,-2.1539185783214503,-5.613690192511091
1,7.030961027743505,-7.447755515639585,0.44131276749490794
2,7.87730735747278,-0.06984055249773746,-3.4148835983818815
3,-1.4780868925485109,-3.887072238137632,-7.443533569821838
4,8.336975705455522,0.35246921522578134,-2.7333541385066265
5,6.080527366669553,7.153035745620649,-1.0675139908550288
6,8.447647091830738,-3.9323853193384757,-1.1856243880921407
7,-3.2037829191131078,1.9014775269522985,-7.750814239952502
8,-1.1735172908105778,8.65685065239484,-2.1313614555269655
9,-2.048718967330272,-0.44443903249579364,-8.604470208536586
