,0,y
0,62.0,55.800000000000004
1,133.0,119.7
2,215.0,193.5
3,123.0,110.7
4,57.0,51.300000000000004
5,290.0,261.0
6,195.0,175.5
7,260.0,234.0
8,8.0,7.2
9,80.0,72.0
10,151.0,135.9
11,20.0,18.0
12,298.0,268.2
13,71.0,63.9
14,112.0,100.8
15,64.0,57.6
16,32.0,28.8
17,70.0,63.0
18,90.0,81.0
19,190.0,171.0
20,84.0,75.60000000000001
21,109.0,98.10000000000001
22,2.0,1.8
23,110.0,99.0
24,160.0,144.0
25,49.0,44.1
26,179.0,161.1
27,88.0,79.2
28,190.0,171.0
29,8.0,7.2
30,266.0,239.4
31,5.0,4.5
32,38.0,34.2
33,233.0,209.70000000000002
34,14.0,12.6
35,213.0,191.70000000000002
36,291.0,261.90000000000003
37,262.0,235.8
38,213.0,191.70000000000002
39,288.0,259.2
40,129.0,116.10000000000001
41,262.0,235.8
42,107.0,96.3
43,279.0,251.1
44,45.0,40.5
45,282.0,253.8
46,250.0,225.0
47,254.0,228.6
48,37.0,33.300000000000004
49,179.0,161.1
50,5.0,4.5
51,216.0,194.4
52,2.0,1.8
53,25.0,22.5
54,68.0,61.2
55,263.0,236.70000000000002
56,109.0,98.10000000000001
57,162.0,145.8
58,170.0,153.0
59,68.0,61.2
60,172.0,154.8
61,198.0,178.20000000000002
62,89.0,80.10000000000001
63,126.0,113.4
64,136.0,122.4
65,280.0,252.0
66,176.0,158.4
67,284.0,255.6
68,167.0,150.3
69,150.0,135.0
70,1.0,0.9
71,144.0,129.6
72,278.0,250.20000000000002
73,60.0,54.0
74,16.0,14.4
75,122.0,109.8
76,112.0,100.8
77,257.0,231.3
78,8.0,7.2
79,276.0,248.4
80,204.0,183.6
81,271.0,243.9
82,182.0,163.8
83,244.0,219.6
84,101.0,90.9
85,105.0,94.5
86,117.0,105.3
87,226.0,203.4
88,111.0,99.9
89,73.0,65.7
90,281.0,252.9
91,272.0,244.8
92,105.0,94.5
93,190.0,171.0
94,82.0,73.8
95,62.0,55.800000000000004
96,101.0,90.9
97,98.0,88.2
98,265.0,238.5
99,247.0,222.3
